Started simulation : Match Play Game. Unsolvable on 2022-04-08 05:55:15pm
34,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
34,3,1,1,2,2,3,1,0,2,3,2,1,0,2,2,6 
34,1,2,1,1,2,3,1,0,3,3,3,1,2,1,2,6 
35,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
35,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
35,3,1,1,2,2,3,1,0,2,3,2,1,0,2,2,6 
35,1,2,1,1,2,3,1,0,3,3,3,1,2,1,2,6 
36,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
36,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
36,3,1,1,2,2,3,1,0,2,3,2,1,0,2,2,6 
36,1,2,1,1,2,3,1,0,3,3,3,1,2,1,2,6 
37,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
37,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
37,3,1,1,2,2,3,1,0,2,3,2,1,0,2,2,6 
37,1,2,1,1,2,3,1,0,3,3,3,1,2,1,2,6 
38,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
38,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
38,3,1,1,2,2,3,1,0,2,3,2,1,0,2,2,6 
38,1,2,1,1,2,3,1,0,3,3,3,1,2,1,2,6 
39,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
39,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
39,3,1,1,2,2,3,1,0,2,3,2,1,0,2,2,6 
39,1,2,1,1,2,3,1,0,3,3,3,1,2,1,2,6 
40,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
40,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
40,3,1,1,2,2,3,1,0,2,3,2,1,0,2,2,6 
40,1,2,1,1,2,3,1,0,3,3,3,1,2,1,2,6 
41,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
41,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
41,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
41,3,1,1,2,2,3,1,0,2,3,2,1,0,2,2,6 
42,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
42,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
42,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
42,3,1,1,2,2,3,1,0,2,3,2,1,0,2,2,6 
43,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
43,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
43,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
43,3,1,1,2,2,3,1,0,2,3,2,1,0,2,2,6 
44,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
44,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
44,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
44,3,1,1,2,2,3,1,0,2,3,2,1,0,2,2,6 
45,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
45,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
45,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
45,3,1,1,2,2,3,1,0,2,3,2,1,0,2,2,6 
46,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
46,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
46,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
46,3,1,1,2,2,3,1,0,2,3,2,1,0,2,2,6 
47,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
47,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
47,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
47,3,1,1,2,2,3,1,0,2,3,2,1,0,2,2,6 
48,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
48,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
48,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
48,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
49,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
49,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
49,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
49,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
50,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
50,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
50,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
50,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
51,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
51,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
51,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
51,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
52,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
52,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
52,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
52,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
53,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
53,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
53,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
53,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
54,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
54,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
54,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
54,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
55,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
55,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
55,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
55,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
56,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
56,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
56,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
56,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
57,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
57,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
57,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
57,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
58,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
58,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
58,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
58,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
59,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
59,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
59,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
59,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
60,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
60,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
60,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
60,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
61,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
61,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
61,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
61,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
62,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
62,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
62,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
62,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
63,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
63,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
63,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
63,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
64,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
64,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
64,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
64,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
65,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
65,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
65,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
65,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
66,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
66,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
66,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
66,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
67,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
67,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
67,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
67,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
68,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
68,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
68,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
68,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
69,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
69,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
69,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
69,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
70,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
70,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
70,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
70,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
71,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
71,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
71,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
71,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
72,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
72,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
72,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
72,1,3,2,1,2,3,1,2,0,2,3,1,2,2,1,6 
73,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
73,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
73,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
73,1,2,1,2,2,3,1,1,0,2,2,1,2,1,2,6 
74,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
74,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
74,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
74,1,2,1,2,2,3,1,1,0,2,2,1,2,1,2,6 
75,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
75,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
75,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
75,1,2,1,2,2,3,1,1,0,2,2,1,2,1,2,6 
76,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
76,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
76,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
76,1,2,1,2,2,3,1,1,0,2,2,1,2,1,2,6 
77,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
77,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
77,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
77,1,2,1,2,2,3,1,1,0,2,2,1,2,1,2,6 
78,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
78,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
78,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
78,1,2,1,2,2,3,1,1,0,2,2,1,2,1,2,6 
79,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
79,3,2,2,1,1,3,1,2,0,3,3,0,0,2,2,4 
79,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
79,2,2,2,1,2,3,1,0,2,2,3,1,3,1,0,6 
80,2,3,1,3,1,2,2,1,0,1,4,2,0,2,1,4 
80,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
80,3,2,2,1,1,3,1,2,0,3,3,0,0,2,2,4 
80,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
81,2,3,1,3,1,2,2,1,0,1,4,2,0,2,1,4 
81,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
81,3,2,2,1,1,3,1,2,0,3,3,0,0,2,2,4 
81,3,2,0,1,0,3,1,1,2,3,3,0,3,0,2,6 
82,2,3,1,3,1,2,2,1,0,1,4,2,0,2,1,4 
82,1,2,2,1,2,3,1,2,0,2,3,1,2,2,1,4 
82,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
82,3,2,2,1,1,3,1,2,0,3,3,0,0,2,2,4 
83,2,3,1,3,1,2,2,1,0,1,4,2,0,2,1,4 
83,1,2,2,1,2,3,1,2,0,2,3,1,2,2,1,4 
83,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
83,3,2,2,1,1,3,1,2,0,3,3,0,0,2,2,4 
84,2,3,1,3,1,2,2,1,0,1,4,2,0,2,1,4 
84,1,2,2,1,2,3,1,2,0,2,3,1,2,2,1,4 
84,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
84,3,2,2,1,1,3,1,2,0,3,3,0,0,2,2,4 
85,2,3,1,3,1,2,2,1,0,1,4,2,0,2,1,4 
85,1,2,2,1,2,3,1,2,0,2,3,1,2,2,1,4 
85,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
85,3,2,2,1,1,3,1,2,0,3,3,0,0,2,2,4 
86,2,3,1,3,1,2,2,1,0,1,4,2,0,2,1,4 
86,1,2,2,1,2,3,1,2,0,2,3,1,2,2,1,4 
86,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
86,3,2,2,1,1,3,1,2,0,3,3,0,0,2,2,4 
87,2,3,1,3,1,2,2,1,0,1,4,2,0,2,1,4 
87,1,2,2,1,2,3,1,2,0,2,3,1,2,2,1,4 
87,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
87,3,2,2,1,1,3,1,2,0,3,3,0,0,2,2,4 
88,2,3,1,3,1,2,2,1,0,1,4,2,0,2,1,4 
88,1,2,2,1,2,3,1,2,0,2,3,1,2,2,1,4 
88,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
88,3,2,2,1,1,3,1,2,0,3,3,0,0,2,2,4 
89,2,3,1,3,1,2,2,1,0,1,4,2,0,2,1,4 
89,1,2,2,1,2,3,1,2,0,2,3,1,2,2,1,4 
89,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
89,3,2,2,1,1,3,1,2,0,3,3,0,0,2,2,4 
90,2,3,1,3,1,2,2,1,0,1,4,2,0,2,1,4 
90,1,2,2,1,2,3,1,2,0,2,3,1,2,2,1,4 
90,1,1,1,3,2,2,1,0,2,2,3,1,2,1,2,4 
90,1,2,1,1,2,3,1,0,2,3,3,1,2,1,2,4 
91,1,2,1,2,2,3,1,2,0,2,2,1,2,1,2,4 
91,2,3,1,3,1,2,2,1,0,1,4,2,0,2,1,4 
91,1,2,2,1,2,3,1,2,0,2,3,1,2,2,1,4 
91,1,1,1,3,2,2,1,0,2,2,3,1,2,1,2,4 
92,1,2,1,2,2,3,1,2,0,2,2,1,2,1,2,4 
92,2,3,1,3,1,2,2,1,0,1,4,2,0,2,1,4 
92,1,2,2,1,2,3,1,2,0,2,3,1,2,2,1,4 
92,1,1,1,3,2,2,1,0,2,2,3,1,2,1,2,4 
93,1,2,1,2,2,3,1,2,0,2,2,1,2,1,2,4 
93,2,3,1,3,1,2,2,1,0,1,4,2,0,2,1,4 
93,1,2,2,1,2,3,1,2,0,2,3,1,2,2,1,4 
93,1,1,1,3,2,2,1,0,2,2,3,1,2,1,2,4 
94,1,2,1,2,2,3,1,2,0,2,2,1,2,1,2,4 
94,2,3,1,3,1,2,2,1,0,1,4,2,0,2,1,4 
94,1,2,2,1,2,3,1,2,0,2,3,1,2,2,1,4 
94,1,1,1,3,2,2,1,0,2,2,3,1,2,1,2,4 
95,1,2,1,2,2,3,1,2,0,2,2,1,2,1,2,4 
95,2,3,1,3,1,2,2,1,0,1,4,2,0,2,1,4 
95,1,2,2,1,2,3,1,2,0,2,3,1,2,2,1,4 
95,1,1,1,3,2,2,1,0,2,2,3,1,2,1,2,4 
96,1,2,1,2,2,3,1,2,0,2,2,1,2,1,2,4 
96,2,3,1,3,1,2,2,1,0,1,4,2,0,2,1,4 
96,1,2,2,1,2,3,1,2,0,2,3,1,2,2,1,4 
96,1,1,1,3,2,2,1,0,2,2,3,1,2,1,2,4 
97,1,2,1,2,2,3,1,2,0,2,2,1,2,1,2,4 
97,2,3,1,3,1,2,2,1,0,1,4,2,0,2,1,4 
97,1,2,2,1,2,3,1,2,0,2,3,1,2,2,1,4 
97,1,1,1,3,2,2,1,0,2,2,3,1,2,1,2,4 
98,1,2,1,2,2,3,1,2,0,2,2,1,2,1,2,4 
98,2,3,1,3,1,2,2,1,0,1,4,2,0,2,1,4 
98,1,2,2,1,2,3,1,2,0,2,3,1,2,2,1,4 
98,1,1,1,3,2,2,1,0,2,2,3,1,2,1,2,4 
99,1,2,1,2,2,3,1,2,0,2,2,1,2,1,2,4 
99,2,3,1,3,1,2,2,1,0,1,4,2,0,2,1,4 
99,1,2,2,1,2,3,1,2,0,2,3,1,2,2,1,4 
99,1,1,1,3,2,2,1,0,2,2,3,1,2,1,2,4 
100,1,2,1,2,2,3,1,2,0,2,2,1,2,1,2,4 
