Started simulation : Match Play Game on 2021-03-14 05:40:15pm
117,2,1,2,2,3,3,2,1,0,2,1,0 
118,2,1,2,2,3,3,2,1,0,2,1,0 
119,2,1,2,2,3,3,2,1,0,2,1,0 
120,2,1,2,2,3,3,2,1,0,2,1,0 
121,2,1,2,2,3,3,2,1,0,2,1,0 
122,2,1,2,2,3,3,2,1,0,2,1,0 
123,2,1,2,2,3,3,2,1,0,2,1,0 
124,2,1,2,2,3,3,2,1,0,2,1,0 
125,2,1,2,2,3,3,2,1,0,2,1,0 
126,2,1,2,2,3,3,2,1,0,2,1,0 
127,2,1,2,2,3,3,2,1,0,2,1,0 
128,2,1,2,2,3,3,2,1,0,2,1,0 
129,2,1,2,2,3,3,2,1,0,2,1,0 
130,2,1,2,2,3,3,2,1,0,2,1,0 
131,2,1,2,2,3,3,2,1,0,2,1,0 
132,2,1,2,2,3,3,2,1,0,2,1,0 
133,2,1,2,2,3,3,2,1,0,2,1,0 
134,2,1,2,2,3,3,2,1,0,2,1,0 
135,2,1,2,2,3,3,2,1,0,2,1,0 
136,2,1,2,2,3,3,2,1,0,2,1,0 
137,2,1,2,2,3,3,2,1,0,2,1,0 
138,2,1,2,2,3,3,2,1,0,2,1,0 
139,2,1,2,2,3,3,2,1,0,2,1,0 
140,2,1,2,2,3,3,2,1,0,2,1,0 
141,2,1,2,2,3,3,2,1,0,2,1,0 
142,2,1,2,2,3,3,2,1,0,2,1,0 
143,2,1,2,2,3,3,2,1,0,2,1,0 
144,2,1,2,2,3,3,2,1,0,2,1,0 
145,2,1,2,2,3,3,2,1,0,2,1,0 
146,2,1,2,2,3,3,2,1,0,2,1,0 
147,2,1,2,2,3,3,2,1,0,2,1,0 
148,2,1,2,2,3,3,2,1,0,2,1,0 
149,2,1,2,2,3,3,2,1,0,2,1,0 
150,2,1,2,2,3,3,2,1,0,2,1,0 
151,2,1,2,2,3,3,2,1,0,2,1,0 
152,2,1,2,2,3,3,2,1,0,2,1,0 
153,2,1,2,2,3,3,2,1,0,2,1,0 
154,2,1,2,2,3,3,2,1,0,2,1,0 
155,2,1,2,2,3,3,2,1,0,2,1,0 
156,2,1,2,2,3,3,2,1,0,2,1,0 
157,2,1,2,2,3,3,2,1,0,2,1,0 
158,2,1,2,2,3,3,2,1,0,2,1,0 
159,2,1,2,2,3,3,2,1,0,2,1,0 
160,2,1,2,2,3,3,2,1,0,2,1,0 
161,2,1,2,2,3,3,2,1,0,2,1,0 
162,2,1,2,2,3,3,2,1,0,2,1,0 
163,2,1,2,2,3,3,2,1,0,2,1,0 
164,2,1,2,2,3,3,2,1,0,2,1,0 
165,2,1,2,2,3,3,2,1,0,2,1,0 
166,2,1,2,2,3,3,2,1,0,2,1,0 
167,2,1,2,2,3,3,2,1,0,2,1,0 
168,2,1,2,2,3,3,2,1,0,2,1,0 
169,2,1,2,2,3,3,2,1,0,2,1,0 
170,2,1,2,2,3,3,2,1,0,2,1,0 
171,2,1,2,2,3,3,2,1,0,2,1,0 
172,2,1,2,2,3,3,2,1,0,2,1,0 
173,2,1,2,2,3,3,2,1,0,2,1,0 
174,2,1,2,2,3,3,2,1,0,2,1,0 
175,2,1,2,2,3,3,2,1,0,2,1,0 
176,2,1,2,2,3,3,2,1,0,2,1,0 
177,2,1,2,2,3,3,2,1,0,2,1,0 
178,2,1,2,2,3,3,2,1,0,2,1,0 
179,2,1,2,2,3,3,2,1,0,2,1,0 
180,2,1,2,2,3,3,2,1,0,2,1,0 
181,2,1,2,2,3,3,2,1,0,2,1,0 
182,2,1,2,2,3,3,2,1,0,2,1,0 
183,2,1,2,2,3,3,2,1,0,2,1,0 
184,2,1,2,2,3,3,2,1,0,2,1,0 
185,2,1,2,2,3,3,2,1,0,2,1,0 
186,2,1,2,2,3,3,2,1,0,2,1,0 
187,2,1,2,2,3,3,2,1,0,2,1,0 
188,2,1,2,2,3,3,2,1,0,2,1,0 
189,2,1,2,2,3,3,2,1,0,2,1,0 
190,2,1,2,2,3,3,2,1,0,2,1,0 
191,2,1,2,2,3,3,2,1,0,2,1,0 
192,2,1,2,2,3,3,2,1,0,2,1,0 
193,2,1,2,2,3,3,2,1,0,2,1,0 
194,2,1,2,2,3,3,2,1,0,2,1,0 
195,2,1,2,2,3,3,2,1,0,2,1,0 
196,2,1,2,2,3,3,2,1,0,2,1,0 
197,2,1,2,2,3,3,2,1,0,2,1,0 
198,2,1,2,2,3,3,2,1,0,2,1,0 
199,2,1,2,2,3,3,2,1,0,2,1,0 
200,2,1,2,2,3,3,2,1,0,2,1,0 
201,2,1,2,2,3,3,2,1,0,2,1,0 
202,2,1,2,2,3,3,2,1,0,2,1,0 
203,2,1,2,2,3,3,2,1,0,2,1,0 
204,2,1,2,2,3,3,2,1,0,2,1,0 
205,2,1,2,2,3,3,2,1,0,2,1,0 
206,2,1,2,2,3,3,2,1,0,2,1,0 
207,2,1,2,2,3,3,2,1,0,2,1,0 
208,2,1,2,2,3,3,2,1,0,2,1,0 
209,2,1,2,2,3,3,2,1,0,2,1,0 
210,2,1,2,2,3,3,2,1,0,2,1,0 
211,2,1,2,2,3,3,2,1,0,2,1,0 
212,2,1,2,2,3,3,2,1,0,2,1,0 
213,2,1,2,2,3,3,2,1,0,2,1,0 
214,2,1,2,2,3,3,2,1,0,2,1,0 
215,2,1,2,2,3,3,2,1,0,2,1,0 
216,2,1,2,2,3,3,2,1,0,2,1,0 
217,2,1,2,2,3,3,2,1,0,2,1,0 
218,2,1,2,2,3,3,2,1,0,2,1,0 
219,2,1,2,2,3,3,2,1,0,2,1,0 
220,2,1,2,2,3,3,2,1,0,2,1,0 
221,2,1,2,2,3,3,2,1,0,2,1,0 
222,2,1,2,2,3,3,2,1,0,2,1,0 
223,2,1,2,2,3,3,2,1,0,2,1,0 
224,2,1,2,2,3,3,2,1,0,2,1,0 
225,2,1,2,2,3,3,2,1,0,2,1,0 
226,2,1,2,2,3,3,2,1,0,2,1,0 
227,2,1,2,2,3,3,2,1,0,2,1,0 
228,2,1,2,2,3,3,2,1,0,2,1,0 
229,2,1,2,2,3,3,2,1,0,2,1,0 
230,2,1,2,2,3,3,2,1,0,2,1,0 
231,2,1,2,2,3,3,2,1,0,2,1,0 
232,2,1,2,2,3,3,2,1,0,2,1,0 
233,2,1,2,2,3,3,2,1,0,2,1,0 
234,2,1,2,2,3,3,2,1,0,2,1,0 
235,2,1,2,2,3,3,2,1,0,2,1,0 
236,2,1,2,2,3,3,2,1,0,2,1,0 
237,2,1,2,2,3,3,2,1,0,2,1,0 
238,2,1,2,2,3,3,2,1,0,2,1,0 
239,2,1,2,2,3,3,2,1,0,2,1,0 
240,2,1,2,2,3,3,2,1,0,2,1,0 
241,2,1,2,2,3,3,2,1,0,2,1,0 
242,2,1,2,2,3,3,2,1,0,2,1,0 
243,2,1,2,2,3,3,2,1,0,2,1,0 
244,2,1,2,2,3,3,2,1,0,2,1,0 
245,2,1,2,2,3,3,2,1,0,2,1,0 
246,2,1,2,2,3,3,2,1,0,2,1,0 
247,2,1,2,2,3,3,2,1,0,2,1,0 
248,2,1,2,2,3,3,2,1,0,2,1,0 
249,2,1,2,2,3,3,2,1,0,2,1,0 
250,2,1,2,2,3,3,2,1,0,2,1,0 
251,2,1,2,2,3,3,2,1,0,2,1,0 
252,2,1,2,2,3,3,2,1,0,2,1,0 
253,2,1,2,2,3,3,2,1,0,2,1,0 
254,2,1,2,2,3,3,2,1,0,2,1,0 
255,2,1,2,2,3,3,2,1,0,2,1,0 
256,2,1,2,2,3,3,2,1,0,2,1,0 
257,2,1,2,2,3,3,2,1,0,2,1,0 
258,2,1,2,2,3,3,2,1,0,2,1,0 
259,2,1,2,2,3,3,2,1,0,2,1,0 
260,2,1,2,2,3,3,2,1,0,2,1,0 
261,2,1,2,2,3,3,2,1,0,2,1,0 
262,2,1,2,2,3,3,2,1,0,2,1,0 
263,2,1,2,2,3,3,2,1,0,2,1,0 
264,2,1,2,2,3,3,2,1,0,2,1,0 
265,2,1,2,2,3,3,2,1,0,2,1,0 
266,2,1,2,2,3,3,2,1,0,2,1,0 
267,2,1,2,2,3,3,2,1,0,2,1,0 
268,2,1,2,2,3,3,2,1,0,2,1,0 
269,2,1,2,2,3,3,2,1,0,2,1,0 
270,2,1,2,2,3,3,2,1,0,2,1,0 
271,2,1,2,2,3,3,2,1,0,2,1,0 
272,2,1,2,2,3,3,2,1,0,2,1,0 
273,2,1,2,2,3,3,2,1,0,2,1,0 
274,2,1,2,2,3,3,2,1,0,2,1,0 
275,2,1,2,2,3,3,2,1,0,2,1,0 
276,2,1,2,2,3,3,2,1,0,2,1,0 
277,2,1,2,2,3,3,2,1,0,2,1,0 
278,2,1,2,2,3,3,2,1,0,2,1,0 
279,2,1,2,2,3,3,2,1,0,2,1,0 
280,2,1,2,2,3,3,2,1,0,2,1,0 
281,2,1,2,2,3,3,2,1,0,2,1,0 
282,2,1,2,2,3,3,2,1,0,2,1,0 
283,2,1,2,2,3,3,2,1,0,2,1,0 
284,2,1,2,2,3,3,2,1,0,2,1,0 
285,2,1,2,2,3,3,2,1,0,2,1,0 
286,2,1,2,2,3,3,2,1,0,2,1,0 
287,2,1,2,2,3,3,2,1,0,2,1,0 
288,2,1,2,2,3,3,2,1,0,2,1,0 
289,2,1,2,2,3,3,2,1,0,2,1,0 
290,2,1,2,2,3,3,2,1,0,2,1,0 
291,2,1,2,2,3,3,2,1,0,2,1,0 
292,2,1,2,2,3,3,2,1,0,2,1,0 
293,2,1,2,2,3,3,2,1,0,2,1,0 
294,2,1,2,2,3,3,2,1,0,2,1,0 
295,2,1,2,2,3,3,2,1,0,2,1,0 
296,2,1,2,2,3,3,2,1,0,2,1,0 
297,2,1,2,2,3,3,2,1,0,2,1,0 
298,2,1,2,2,3,3,2,1,0,2,1,0 
299,2,1,2,2,3,3,2,1,0,2,1,0 
300,2,1,2,2,3,3,2,1,0,2,1,0 
301,2,1,2,2,3,3,2,1,0,2,1,0 
302,2,1,2,2,3,3,2,1,0,2,1,0 
303,2,1,2,2,3,3,2,1,0,2,1,0 
304,2,1,2,2,3,3,2,1,0,2,1,0 
305,2,1,2,2,3,3,2,1,0,2,1,0 
306,2,1,2,2,3,3,2,1,0,2,1,0 
307,2,1,2,2,3,3,2,1,0,2,1,0 
308,2,1,2,2,3,3,2,1,0,2,1,0 
309,2,1,2,2,3,3,2,1,0,2,1,0 
310,2,1,2,2,3,3,2,1,0,2,1,0 
311,2,1,2,2,3,3,2,1,0,2,1,0 
312,2,1,2,2,3,3,2,1,0,2,1,0 
313,2,1,2,2,3,3,2,1,0,2,1,0 
314,2,1,2,2,3,3,2,1,0,2,1,0 
315,2,1,2,2,3,3,2,1,0,2,1,0 
316,2,1,2,2,3,3,2,1,0,2,1,0 
317,2,1,2,2,3,3,2,1,0,2,1,0 
318,2,1,2,2,3,3,2,1,0,2,1,0 
319,2,1,2,2,3,3,2,1,0,2,1,0 
320,2,1,2,2,3,3,2,1,0,2,1,0 
321,2,1,2,2,3,3,2,1,0,2,1,0 
322,2,1,2,2,3,3,2,1,0,2,1,0 
323,2,1,2,2,3,3,2,1,0,2,1,0 
324,2,1,2,2,3,3,2,1,0,2,1,0 
325,2,1,2,2,3,3,2,1,0,2,1,0 
326,2,1,2,2,3,3,2,1,0,2,1,0 
327,2,1,2,2,3,3,2,1,0,2,1,0 
328,2,1,2,2,3,3,2,1,0,2,1,0 
329,2,1,2,2,3,3,2,1,0,2,1,0 
330,2,1,2,2,3,3,2,1,0,2,1,0 
331,2,1,2,2,3,3,2,1,0,2,1,0 
332,2,1,2,2,3,3,2,1,0,2,1,0 
333,2,1,2,2,3,3,2,1,0,2,1,0 
334,2,1,2,2,3,3,2,1,0,2,1,0 
335,2,1,2,2,3,3,2,1,0,2,1,0 
336,2,1,2,2,3,3,2,1,0,2,1,0 
337,2,1,2,2,3,3,2,1,0,2,1,0 
338,2,1,2,2,3,3,2,1,0,2,1,0 
339,2,1,2,2,3,3,2,1,0,2,1,0 
340,2,1,2,2,3,3,2,1,0,2,1,0 
341,2,1,2,2,3,3,2,1,0,2,1,0 
342,2,1,2,2,3,3,2,1,0,2,1,0 
343,2,1,2,2,3,3,2,1,0,2,1,0 
344,2,1,2,2,3,3,2,1,0,2,1,0 
345,2,1,2,2,3,3,2,1,0,2,1,0 
346,2,1,2,2,3,3,2,1,0,2,1,0 
347,2,1,2,2,3,3,2,1,0,2,1,0 
348,2,1,2,2,3,3,2,1,0,2,1,0 
349,2,1,2,2,3,3,2,1,0,2,1,0 
350,2,1,2,2,3,3,2,1,0,2,1,0 
351,2,1,2,2,3,3,2,1,0,2,1,0 
352,2,1,2,2,3,3,2,1,0,2,1,0 
353,2,1,2,2,3,3,2,1,0,2,1,0 
354,2,1,2,2,3,3,2,1,0,2,1,0 
355,2,1,2,2,3,3,2,1,0,2,1,0 
356,2,1,2,2,3,3,2,1,0,2,1,0 
357,2,1,2,2,3,3,2,1,0,2,1,0 
358,2,1,2,2,3,3,2,1,0,2,1,0 
359,2,1,2,2,3,3,2,1,0,2,1,0 
360,2,1,2,2,3,3,2,1,0,2,1,0 
361,2,1,2,2,3,3,2,1,0,2,1,0 
362,2,1,2,2,3,3,2,1,0,2,1,0 
363,2,1,2,2,3,3,2,1,0,2,1,0 
364,2,1,2,2,3,3,2,1,0,2,1,0 
365,2,1,2,2,3,3,2,1,0,2,1,0 
366,2,1,2,2,3,3,2,1,0,2,1,0 
367,2,1,2,2,3,3,2,1,0,2,1,0 
368,2,1,2,2,3,3,2,1,0,2,1,0 
369,2,1,2,2,3,3,2,1,0,2,1,0 
370,2,1,2,2,3,3,2,1,0,2,1,0 
371,2,1,2,2,3,3,2,1,0,2,1,0 
372,2,1,2,2,3,3,2,1,0,2,1,0 
373,2,1,2,2,3,3,2,1,0,2,1,0 
374,2,1,2,2,3,3,2,1,0,2,1,0 
375,2,1,2,2,3,3,2,1,0,2,1,0 
376,2,1,2,2,3,3,2,1,0,2,1,0 
377,2,1,2,2,3,3,2,1,0,2,1,0 
378,2,1,2,2,3,3,2,1,0,2,1,0 
379,2,1,2,2,3,3,2,1,0,2,1,0 
380,2,1,2,2,3,3,2,1,0,2,1,0 
381,2,1,2,2,3,3,2,1,0,2,1,0 
382,2,1,2,2,3,3,2,1,0,2,1,0 
383,2,1,2,2,3,3,2,1,0,2,1,0 
384,2,1,2,2,3,3,2,1,0,2,1,0 
385,2,1,2,2,3,3,2,1,0,2,1,0 
386,2,1,2,2,3,3,2,1,0,2,1,0 
387,2,1,2,2,3,3,2,1,0,2,1,0 
388,2,1,2,2,3,3,2,1,0,2,1,0 
389,2,1,2,2,3,3,2,1,0,2,1,0 
390,2,1,2,2,3,3,2,1,0,2,1,0 
391,2,1,2,2,3,3,2,1,0,2,1,0 
392,2,1,2,2,3,3,2,1,0,2,1,0 
393,2,1,2,2,3,3,2,1,0,2,1,0 
394,2,1,2,2,3,3,2,1,0,2,1,0 
395,2,1,2,2,3,3,2,1,0,2,1,0 
396,2,1,2,2,3,3,2,1,0,2,1,0 
397,2,1,2,2,3,3,2,1,0,2,1,0 
398,2,1,2,2,3,3,2,1,0,2,1,0 
399,2,1,2,2,3,3,2,1,0,2,1,0 
400,2,1,2,2,3,3,2,1,0,2,1,0 

Ran for 400 cycle(s). Solution follows: 

400,2,1,2,2,3,3,2,1,0,2,1,0 
