Started simulation : CrossInTray Function on 2021-03-14 05:15:05pm
29,1.3542,1.3540,-2.0626,3.0626
30,-1.3503,-1.3498,-2.0626,3.0626
30,-1.3480,1.3509,-2.0626,3.0626
30,1.3547,-1.3502,-2.0626,3.0626
30,1.3542,1.3540,-2.0626,3.0626
31,-1.3493,-1.3497,-2.0626,3.0626
31,-1.3495,1.3509,-2.0626,3.0626
31,1.3488,1.3540,-2.0626,3.0626
31,1.3547,-1.3502,-2.0626,3.0626
32,-1.3493,-1.3497,-2.0626,3.0626
32,-1.3495,1.3509,-2.0626,3.0626
32,1.3488,1.3540,-2.0626,3.0626
32,1.3547,-1.3502,-2.0626,3.0626
33,-1.3493,-1.3497,-2.0626,3.0626
33,-1.3495,1.3509,-2.0626,3.0626
33,1.3488,1.3540,-2.0626,3.0626
33,1.3547,-1.3502,-2.0626,3.0626
34,-1.3493,-1.3497,-2.0626,3.0626
34,-1.3495,1.3509,-2.0626,3.0626
34,1.3488,1.3470,-2.0626,3.0626
34,1.3547,-1.3502,-2.0626,3.0626
35,-1.3493,-1.3497,-2.0626,3.0626
35,-1.3495,1.3509,-2.0626,3.0626
35,1.3488,1.3470,-2.0626,3.0626
35,1.3547,-1.3502,-2.0626,3.0626
36,-1.3494,-1.3498,-2.0626,3.0626
36,-1.3495,1.3509,-2.0626,3.0626
36,1.3488,1.3470,-2.0626,3.0626
36,1.3547,-1.3502,-2.0626,3.0626
37,-1.3494,-1.3498,-2.0626,3.0626
37,1.3490,-1.3486,-2.0626,3.0626
37,-1.3495,1.3509,-2.0626,3.0626
37,1.3488,1.3470,-2.0626,3.0626
38,-1.3494,-1.3498,-2.0626,3.0626
38,1.3490,-1.3486,-2.0626,3.0626
38,-1.3501,1.3505,-2.0626,3.0626
38,1.3488,1.3470,-2.0626,3.0626
39,-1.3494,-1.3498,-2.0626,3.0626
39,1.3490,-1.3486,-2.0626,3.0626
39,-1.3501,1.3505,-2.0626,3.0626
39,1.3488,1.3470,-2.0626,3.0626
40,-1.3495,1.3494,-2.0626,3.0626
40,-1.3494,-1.3497,-2.0626,3.0626
40,1.3495,-1.3502,-2.0626,3.0626
40,1.3488,1.3470,-2.0626,3.0626
41,-1.3495,1.3494,-2.0626,3.0626
41,-1.3494,-1.3497,-2.0626,3.0626
41,1.3490,-1.3493,-2.0626,3.0626
41,1.3488,1.3470,-2.0626,3.0626
42,-1.3495,1.3494,-2.0626,3.0626
42,-1.3494,-1.3497,-2.0626,3.0626
42,1.3490,-1.3493,-2.0626,3.0626
42,1.3488,1.3470,-2.0626,3.0626
43,-1.3495,1.3494,-2.0626,3.0626
43,1.3491,-1.3493,-2.0626,3.0626
